"","Date","location","key","value","month"
"417",2018-12-18,"Mushima (Old port)","RP",10.559979657548,12
"418",2018-12-18,"Mushima (New port)","RP",10.8966490574637,12
"419",2017-12-23,"Mushima (Old port)","NEP",3.09673778363617,12
"420",2017-12-23,"Mushima (New port)","NEP",6.12175798736558,12
"421",2017-12-24,"Mushima (Old port)","NEP",3.01836901774699,12
"422",2017-12-24,"Mushima (New port)","NEP",3.81929587761398,12
"423",2017-12-25,"Mushima (Old port)","NEP",3.03847138405722,12
"424",2017-12-25,"Mushima (New port)","NEP",2.81146759967932,12
"425",2017-12-26,"Mushima (Old port)","NEP",3.42705207276417,12
"426",2017-12-26,"Mushima (New port)","NEP",3.46016119753045,12
"427",2017-12-27,"Mushima (Old port)","NEP",3.27470978450606,12
"428",2017-12-27,"Mushima (New port)","NEP",2.65425570694156,12
"429",2017-12-28,"Mushima (Old port)","NEP",3.87311233159515,12
"430",2017-12-28,"Mushima (New port)","NEP",4.51375310064428,12
"431",2017-12-29,"Mushima (Old port)","NEP",3.84976592656372,12
"432",2017-12-29,"Mushima (New port)","NEP",5.02811035798345,12
"433",2017-12-30,"Mushima (Old port)","NEP",1.91268552739388,12
"434",2017-12-30,"Mushima (New port)","NEP",1.94482172762989,12
"435",2017-12-31,"Mushima (Old port)","NEP",5.01214596074817,12
"436",2017-12-31,"Mushima (New port)","NEP",5.48449298222131,12
"437",2018-01-01,"Mushima (Old port)","NEP",4.47483876505927,1
"438",2018-01-01,"Mushima (New port)","NEP",4.81708950744952,1
"439",2018-01-02,"Mushima (Old port)","NEP",4.44805416617022,1
"440",2018-01-02,"Mushima (New port)","NEP",6.89841408292224,1
"441",2018-01-03,"Mushima (Old port)","NEP",3.99270761664283,1
"442",2018-01-03,"Mushima (New port)","NEP",5.25095177657597,1
"443",2018-01-04,"Mushima (Old port)","NEP",3.2304363083675,1
"444",2018-01-04,"Mushima (New port)","NEP",4.88759579147491,1
"445",2018-01-05,"Mushima (Old port)","NEP",2.19661021851003,1
"446",2018-01-05,"Mushima (New port)","NEP",5.05899151716527,1
"447",2018-01-06,"Mushima (Old port)","NEP",2.03737726828912,1
"448",2018-01-06,"Mushima (New port)","NEP",3.87716976506347,1
"449",2018-01-07,"Mushima (Old port)","NEP",2.27833854308024,1
"450",2018-01-07,"Mushima (New port)","NEP",4.54094804602256,1
"451",2018-01-08,"Mushima (Old port)","NEP",1.6319358891419,1
"452",2018-01-08,"Mushima (New port)","NEP",2.81161122967077,1
"453",2018-01-09,"Mushima (Old port)","NEP",2.14855821161386,1
"454",2018-01-10,"Mushima (Old port)","NEP",3.50231258999933,1
"455",2018-01-10,"Mushima (New port)","NEP",3.51644513099103,1
"456",2018-01-11,"Mushima (Old port)","NEP",5.41505806615739,1
"457",2018-01-11,"Mushima (New port)","NEP",3.58298376392341,1
"458",2018-01-12,"Mushima (Old port)","NEP",3.70640651612142,1
"459",2018-01-13,"Mushima (Old port)","NEP",2.82891570230781,1
"460",2018-01-13,"Mushima (New port)","NEP",2.29398574255768,1
"461",2018-01-14,"Mushima (Old port)","NEP",7.46190869782559,1
"462",2018-01-14,"Mushima (New port)","NEP",5.90806415305067,1
"463",2018-01-15,"Mushima (Old port)","NEP",3.68386501429718,1
"464",2018-01-15,"Mushima (New port)","NEP",7.19153838836384,1
"465",2018-02-24,"Mushima (New port)","NEP",9.57149127772894,2
"466",2018-02-25,"Mushima (New port)","NEP",9.35836123730915,2
"467",2018-02-26,"Mushima (New port)","NEP",14.7264913005998,2
"468",2018-02-27,"Mushima (New port)","NEP",9.03579825519074,2
"469",2018-02-28,"Mushima (New port)","NEP",-4.84536632436416,2
"470",2018-03-01,"Mushima (New port)","NEP",6.05183798746367,3
"471",2018-03-02,"Mushima (New port)","NEP",11.8420629141447,3
"472",2018-03-03,"Mushima (New port)","NEP",4.78515295643156,3
"473",2018-03-04,"Mushima (New port)","NEP",12.3438276083458,3
"474",2018-03-05,"Mushima (New port)","NEP",2.60062406583117,3
"475",2018-03-06,"Mushima (New port)","NEP",11.5691223690249,3
"476",2018-03-07,"Mushima (New port)","NEP",11.3200463213445,3
"477",2018-03-08,"Mushima (New port)","NEP",4.92776476612811,3
"478",2018-03-09,"Mushima (New port)","NEP",13.2351540938611,3
"479",2018-03-10,"Mushima (New port)","NEP",24.8896377519721,3
"480",2018-03-11,"Mushima (New port)","NEP",16.6813391005114,3
"481",2018-03-12,"Mushima (New port)","NEP",14.0504415910385,3
"482",2018-03-13,"Mushima (New port)","NEP",11.4038182968752,3
"483",2018-03-14,"Mushima (New port)","NEP",13.4037745124296,3
"484",2018-03-15,"Mushima (New port)","NEP",3.00866923403298,3
"485",2018-03-16,"Mushima (New port)","NEP",9.49831571750792,3
"486",2018-03-17,"Mushima (New port)","NEP",17.9197870373695,3
"487",2018-03-18,"Mushima (New port)","NEP",11.8892929045646,3
"488",2018-03-19,"Mushima (New port)","NEP",4.1634032357436,3
"489",2018-03-20,"Mushima (New port)","NEP",5.00556699660848,3
"490",2018-03-21,"Mushima (New port)","NEP",7.40544529322129,3
"491",2018-03-22,"Mushima (New port)","NEP",9.28817274454552,3
"492",2018-03-23,"Mushima (New port)","NEP",12.6749389612026,3
"493",2018-03-24,"Mushima (New port)","NEP",12.5613906837003,3
"494",2018-03-25,"Mushima (New port)","NEP",11.5617107264558,3
"495",2018-03-26,"Mushima (New port)","NEP",11.3968269273901,3
"496",2018-03-27,"Mushima (New port)","NEP",11.3620031343249,3
"497",2018-03-28,"Mushima (New port)","NEP",17.812932678515,3
"498",2018-03-29,"Mushima (New port)","NEP",12.2529893431444,3
"499",2018-03-30,"Mushima (New port)","NEP",16.6956085457581,3
"500",2018-03-31,"Mushima (New port)","NEP",17.0343389055532,3
"501",2018-04-01,"Mushima (New port)","NEP",15.0753458862347,4
"502",2018-04-02,"Mushima (New port)","NEP",15.837028451184,4
"503",2018-04-03,"Mushima (New port)","NEP",21.6576368909038,4
"504",2018-04-04,"Mushima (New port)","NEP",18.9253141853039,4
"505",2018-04-05,"Mushima (New port)","NEP",14.2169123062779,4
"506",2018-04-06,"Mushima (New port)","NEP",14.9141066620597,4
"507",2018-04-07,"Mushima (New port)","NEP",4.55595213450444,4
"508",2018-04-08,"Mushima (New port)","NEP",8.99731654222613,4
"509",2018-04-09,"Mushima (New port)","NEP",8.44602177596165,4
"510",2018-04-10,"Mushima (New port)","NEP",8.41970683368132,4
"511",2018-04-11,"Mushima (New port)","NEP",8.41811871179843,4
"512",2018-04-12,"Mushima (New port)","NEP",8.8507524562278,4
"513",2018-04-13,"Mushima (New port)","NEP",13.7482455194888,4
"514",2018-04-14,"Mushima (New port)","NEP",-0.77270160711862,4
"515",2018-04-15,"Mushima (New port)","NEP",11.5239012853543,4
"516",2018-04-20,"Mushima (Old port)","NEP",2.89310663717224,4
"517",2018-04-20,"Mushima (New port)","NEP",19.7199693986772,4
"518",2018-04-21,"Mushima (Old port)","NEP",4.89689315722686,4
"519",2018-04-21,"Mushima (New port)","NEP",18.6800340601057,4
"520",2018-04-22,"Mushima (Old port)","NEP",2.86950893784521,4
"521",2018-04-22,"Mushima (New port)","NEP",13.1289796668579,4
"522",2018-04-23,"Mushima (Old port)","NEP",5.93449025263837,4
"523",2018-04-23,"Mushima (New port)","NEP",5.24126409871783,4
"524",2018-04-24,"Mushima (Old port)","NEP",6.06744462588971,4
"525",2018-04-24,"Mushima (New port)","NEP",11.3018882283917,4
"526",2018-04-25,"Mushima (Old port)","NEP",5.85476964261389,4
"527",2018-04-25,"Mushima (New port)","NEP",11.1667043702095,4
"528",2018-04-26,"Mushima (Old port)","NEP",8.86245875623892,4
"529",2018-04-26,"Mushima (New port)","NEP",9.7524377293805,4
"530",2018-04-27,"Mushima (Old port)","NEP",7.52101430218488,4
"531",2018-04-27,"Mushima (New port)","NEP",17.2864007924067,4
"532",2018-04-28,"Mushima (Old port)","NEP",9.64406440764876,4
"533",2018-04-28,"Mushima (New port)","NEP",16.571998548689,4
"534",2018-04-29,"Mushima (Old port)","NEP",6.26401401866694,4
"535",2018-04-29,"Mushima (New port)","NEP",16.0012975524637,4
"536",2018-04-30,"Mushima (Old port)","NEP",8.82657360510741,4
"537",2018-04-30,"Mushima (New port)","NEP",20.9336834462883,4
"538",2018-05-01,"Mushima (Old port)","NEP",8.73304116069029,5
"539",2018-05-01,"Mushima (New port)","NEP",12.8893598264792,5
"540",2018-05-02,"Mushima (Old port)","NEP",1.05067388574298,5
"541",2018-05-02,"Mushima (New port)","NEP",10.1294829656116,5
"542",2018-05-03,"Mushima (New port)","NEP",13.5812215169793,5
"543",2018-05-04,"Mushima (Old port)","NEP",6.83038840258554,5
"544",2018-05-04,"Mushima (New port)","NEP",12.6157085892977,5
"545",2018-05-05,"Mushima (Old port)","NEP",2.77324509324295,5
"546",2018-05-05,"Mushima (New port)","NEP",11.6940804781454,5
"547",2018-05-06,"Mushima (Old port)","NEP",5.248453178476,5
"548",2018-05-06,"Mushima (New port)","NEP",-5.23107158397096,5
"549",2018-05-07,"Mushima (Old port)","NEP",-0.552242782038803,5
"550",2018-05-07,"Mushima (New port)","NEP",3.18593570664039,5
"551",2018-05-08,"Mushima (Old port)","NEP",6.45227749732413,5
"552",2018-05-08,"Mushima (New port)","NEP",3.62523003100534,5
"553",2018-05-09,"Mushima (Old port)","NEP",7.36449499696334,5
"554",2018-05-09,"Mushima (New port)","NEP",12.1053914502784,5
"555",2018-05-10,"Mushima (Old port)","NEP",3.85975182828346,5
"556",2018-05-11,"Mushima (Old port)","NEP",8.89612045711097,5
"557",2018-05-11,"Mushima (New port)","NEP",8.76248151400283,5
"558",2018-05-12,"Mushima (Old port)","NEP",6.29683161211325,5
"559",2018-05-12,"Mushima (New port)","NEP",5.79028889391786,5
"560",2018-05-13,"Mushima (Old port)","NEP",12.3180726223282,5
"561",2018-05-13,"Mushima (New port)","NEP",7.49406177372958,5
"562",2018-05-14,"Mushima (Old port)","NEP",5.10492783914174,5
"563",2018-05-14,"Mushima (New port)","NEP",12.3959690077546,5
"564",2018-05-15,"Mushima (Old port)","NEP",5.97438445813125,5
"565",2018-05-15,"Mushima (New port)","NEP",8.35937121170538,5
"566",2018-06-22,"Mushima (Old port)","NEP",0.303439907575864,6
"567",2018-06-23,"Mushima (Old port)","NEP",7.41054430063315,6
"568",2018-06-24,"Mushima (Old port)","NEP",7.83222163549624,6
"569",2018-06-24,"Mushima (New port)","NEP",15.6844415595696,6
"570",2018-06-26,"Mushima (Old port)","NEP",1.61779537873663,6
"571",2018-06-26,"Mushima (New port)","NEP",15.2508987420754,6
"572",2018-06-27,"Mushima (Old port)","NEP",1.83236265954889,6
"573",2018-06-27,"Mushima (New port)","NEP",11.7645173669318,6
"574",2018-06-28,"Mushima (Old port)","NEP",-1.38921913254109,6
"575",2018-06-28,"Mushima (New port)","NEP",13.4690221199047,6
"576",2018-06-29,"Mushima (Old port)","NEP",4.53630803813176,6
"577",2018-06-29,"Mushima (New port)","NEP",15.0867250147462,6
"578",2018-06-30,"Mushima (New port)","NEP",17.367034688835,6
"579",2018-07-01,"Mushima (Old port)","NEP",7.44790060338563,7
"580",2018-07-01,"Mushima (New port)","NEP",25.5174448341009,7
"581",2018-07-02,"Mushima (Old port)","NEP",5.87020963018059,7
"582",2018-07-02,"Mushima (New port)","NEP",23.1987513511935,7
"583",2018-07-03,"Mushima (Old port)","NEP",8.46546589217034,7
"584",2018-07-03,"Mushima (New port)","NEP",5.53614284430637,7
"585",2018-07-04,"Mushima (Old port)","NEP",2.47992450443402,7
"586",2018-07-04,"Mushima (New port)","NEP",4.82084121451454,7
"587",2018-07-05,"Mushima (New port)","NEP",9.52839717326359,7
"588",2018-07-06,"Mushima (Old port)","NEP",3.8817609585502,7
"589",2018-07-06,"Mushima (New port)","NEP",10.5411664336472,7
"590",2018-07-07,"Mushima (Old port)","NEP",3.46372867724831,7
"591",2018-07-07,"Mushima (New port)","NEP",7.75058177755295,7
"592",2018-07-08,"Mushima (Old port)","NEP",1.91018766472961,7
"593",2018-07-08,"Mushima (New port)","NEP",6.36399299883905,7
"594",2018-07-09,"Mushima (Old port)","NEP",9.65794651109775,7
"595",2018-07-09,"Mushima (New port)","NEP",14.3957647692616,7
"596",2018-07-10,"Mushima (Old port)","NEP",6.40567834950456,7
"597",2018-07-10,"Mushima (New port)","NEP",6.654052347419,7
"598",2018-07-11,"Mushima (Old port)","NEP",4.3752398874215,7
"599",2018-07-12,"Mushima (Old port)","NEP",4.08231497590883,7
"600",2018-07-12,"Mushima (New port)","NEP",16.5403605256191,7
"601",2018-07-13,"Mushima (Old port)","NEP",5.24769343666787,7
"602",2018-07-13,"Mushima (New port)","NEP",14.425059134477,7
"603",2018-07-14,"Mushima (Old port)","NEP",2.95335859678403,7
"604",2018-07-14,"Mushima (New port)","NEP",11.2686493625986,7
"605",2018-07-15,"Mushima (Old port)","NEP",1.5630413576595,7
"606",2018-07-15,"Mushima (New port)","NEP",9.69716826228595,7
"607",2018-07-16,"Mushima (Old port)","NEP",1.63016167107699,7
"608",2018-07-16,"Mushima (New port)","NEP",11.5277281065964,7
"609",2018-07-17,"Mushima (Old port)","NEP",2.9213552072882,7
"610",2018-07-17,"Mushima (New port)","NEP",12.0176108300001,7
"611",2018-07-18,"Mushima (Old port)","NEP",4.10174109666706,7
"612",2018-07-18,"Mushima (New port)","NEP",25.8941862136677,7
"613",2018-07-19,"Mushima (Old port)","NEP",5.3755568830125,7
"614",2018-07-19,"Mushima (New port)","NEP",19.726295446107,7
"615",2018-07-20,"Mushima (Old port)","NEP",10.9946968801538,7
"616",2018-07-20,"Mushima (New port)","NEP",20.4293307828856,7
"617",2018-07-23,"Mushima (Old port)","NEP",5.88231176403387,7
"618",2018-07-26,"Mushima (Old port)","NEP",0.387871396979378,7
"619",2018-07-26,"Mushima (New port)","NEP",12.23408941659,7
"620",2018-07-27,"Mushima (Old port)","NEP",1.78942876548138,7
"621",2018-07-27,"Mushima (New port)","NEP",16.0728440554063,7
"622",2018-07-28,"Mushima (Old port)","NEP",5.13169167196104,7
"623",2018-07-28,"Mushima (New port)","NEP",14.6427500681678,7
"624",2018-07-29,"Mushima (Old port)","NEP",1.68642995511448,7
"625",2018-07-29,"Mushima (New port)","NEP",5.56858161054841,7
"626",2018-07-30,"Mushima (Old port)","NEP",1.91401851036677,7
"627",2018-07-30,"Mushima (New port)","NEP",5.25777537662897,7
"628",2018-07-31,"Mushima (Old port)","NEP",4.95752849462328,7
"629",2018-07-31,"Mushima (New port)","NEP",22.8058635232724,7
"630",2018-08-01,"Mushima (Old port)","NEP",3.67864080932101,8
"631",2018-08-01,"Mushima (New port)","NEP",11.3281967779715,8
"632",2018-08-02,"Mushima (Old port)","NEP",2.32704509224213,8
"633",2018-08-02,"Mushima (New port)","NEP",18.4541086279175,8
"634",2018-08-03,"Mushima (Old port)","NEP",3.18756343140603,8
"635",2018-08-03,"Mushima (New port)","NEP",17.449301723274,8
"636",2018-08-04,"Mushima (Old port)","NEP",4.90595852997533,8
"637",2018-08-04,"Mushima (New port)","NEP",13.603545032038,8
"638",2018-08-05,"Mushima (Old port)","NEP",6.77659544405618,8
"639",2018-08-05,"Mushima (New port)","NEP",9.96405303883119,8
"640",2018-08-06,"Mushima (Old port)","NEP",6.24332487864798,8
"641",2018-08-06,"Mushima (New port)","NEP",13.4721475820836,8
"642",2018-08-07,"Mushima (Old port)","NEP",8.02513685242534,8
"643",2018-08-08,"Mushima (Old port)","NEP",12.5623036460345,8
"644",2018-08-09,"Mushima (Old port)","NEP",10.9471337105429,8
"645",2018-08-10,"Mushima (Old port)","NEP",10.7770368771698,8
"646",2018-08-11,"Mushima (Old port)","NEP",9.18873432303258,8
"647",2018-08-12,"Mushima (Old port)","NEP",5.01852575053618,8
"648",2018-08-13,"Mushima (Old port)","NEP",5.37378594166604,8
"649",2018-08-15,"Mushima (Old port)","NEP",0.454375923102823,8
"650",2018-08-17,"Mushima (Old port)","NEP",9.70323439677578,8
"651",2018-08-18,"Mushima (Old port)","NEP",4.59105257740511,8
"652",2018-08-19,"Mushima (Old port)","NEP",8.35999171607593,8
"653",2018-08-20,"Mushima (Old port)","NEP",10.5577355876507,8
"654",2018-08-23,"Mushima (Old port)","NEP",-3.33111106563955,8
"655",2018-08-25,"Mushima (Old port)","NEP",8.14955175105059,8
"656",2018-08-26,"Mushima (Old port)","NEP",6.28697818241442,8
"657",2018-08-27,"Mushima (Old port)","NEP",5.83252113787669,8
"658",2018-08-28,"Mushima (Old port)","NEP",1.9967423599585,8
"659",2018-08-29,"Mushima (Old port)","NEP",0.831780609527932,8
"660",2018-08-30,"Mushima (Old port)","NEP",4.21274305846264,8
"661",2018-09-01,"Mushima (Old port)","NEP",0.121348288010026,9
"662",2018-09-03,"Mushima (Old port)","NEP",8.9300893342088,9
"663",2018-09-04,"Mushima (Old port)","NEP",6.64416086813535,9
"664",2018-09-05,"Mushima (Old port)","NEP",10.5157769280826,9
"665",2018-09-06,"Mushima (Old port)","NEP",5.29488336546002,9
"666",2018-09-07,"Mushima (Old port)","NEP",2.92544308500986,9
"667",2018-09-08,"Mushima (Old port)","NEP",4.69831747640814,9
"668",2018-09-09,"Mushima (Old port)","NEP",3.37974418652198,9
"669",2018-09-10,"Mushima (Old port)","NEP",3.54917145987876,9
"670",2018-09-11,"Mushima (Old port)","NEP",1.84965327163944,9
"671",2018-09-12,"Mushima (Old port)","NEP",3.00953799765491,9
"672",2018-09-13,"Mushima (Old port)","NEP",0.458518199870639,9
"673",2018-09-14,"Mushima (Old port)","NEP",5.77375257076973,9
"674",2018-09-20,"Mushima (Old port)","NEP",7.62577819567678,9
"675",2018-09-21,"Mushima (Old port)","NEP",6.32044798914766,9
"676",2018-09-21,"Mushima (New port)","NEP",21.0658947231854,9
"677",2018-09-22,"Mushima (Old port)","NEP",8.43107173034152,9
"678",2018-09-22,"Mushima (New port)","NEP",5.17748911559757,9
"679",2018-09-23,"Mushima (Old port)","NEP",5.84823566148351,9
"680",2018-09-24,"Mushima (Old port)","NEP",2.62825045727499,9
"681",2018-09-24,"Mushima (New port)","NEP",2.71009168537084,9
"682",2018-09-25,"Mushima (Old port)","NEP",5.69444756893844,9
"683",2018-09-25,"Mushima (New port)","NEP",7.24916941398401,9
"684",2018-09-26,"Mushima (Old port)","NEP",6.38690778109563,9
"685",2018-09-26,"Mushima (New port)","NEP",7.2795649152031,9
"686",2018-09-27,"Mushima (Old port)","NEP",5.10139543638033,9
"687",2018-09-27,"Mushima (New port)","NEP",6.23822370450444,9
"688",2018-09-28,"Mushima (Old port)","NEP",4.25539541941955,9
"689",2018-09-28,"Mushima (New port)","NEP",5.73329892711527,9
"690",2018-09-30,"Mushima (Old port)","NEP",2.63606220214196,9
"691",2018-10-01,"Mushima (Old port)","NEP",2.88431221005503,10
"692",2018-10-01,"Mushima (New port)","NEP",6.06987720397623,10
"693",2018-10-02,"Mushima (Old port)","NEP",6.31484772185864,10
"694",2018-10-02,"Mushima (New port)","NEP",11.3299464259304,10
"695",2018-10-03,"Mushima (Old port)","NEP",5.3835681437393,10
"696",2018-10-03,"Mushima (New port)","NEP",15.154346087459,10
"697",2018-10-04,"Mushima (Old port)","NEP",6.41491390140647,10
"698",2018-10-04,"Mushima (New port)","NEP",3.01826309983255,10
"699",2018-10-05,"Mushima (Old port)","NEP",6.82926724406308,10
"700",2018-10-05,"Mushima (New port)","NEP",8.16127510972819,10
"701",2018-10-06,"Mushima (Old port)","NEP",-4.49974387536045,10
"702",2018-10-06,"Mushima (New port)","NEP",0.00656422653833033,10
"703",2018-10-07,"Mushima (Old port)","NEP",5.51958266743657,10
"704",2018-10-07,"Mushima (New port)","NEP",5.35477590823774,10
"705",2018-10-08,"Mushima (Old port)","NEP",8.22314177951444,10
"706",2018-10-08,"Mushima (New port)","NEP",6.2130993293632,10
"707",2018-10-09,"Mushima (Old port)","NEP",4.93315052669452,10
"708",2018-10-09,"Mushima (New port)","NEP",5.8164712332367,10
"709",2018-10-10,"Mushima (Old port)","NEP",4.40859854048359,10
"710",2018-10-10,"Mushima (New port)","NEP",4.53727070305554,10
"711",2018-10-11,"Mushima (Old port)","NEP",4.48574608857211,10
"712",2018-10-11,"Mushima (New port)","NEP",7.7981626206709,10
"713",2018-10-12,"Mushima (Old port)","NEP",3.35105206368702,10
"714",2018-10-12,"Mushima (New port)","NEP",7.86923059447275,10
"715",2018-10-13,"Mushima (Old port)","NEP",3.79943853241915,10
"716",2018-10-13,"Mushima (New port)","NEP",6.3944862029075,10
"717",2018-10-14,"Mushima (Old port)","NEP",4.6593123291343,10
"718",2018-10-14,"Mushima (New port)","NEP",6.88518420268114,10
"719",2018-10-15,"Mushima (Old port)","NEP",3.16485667157718,10
"720",2018-10-15,"Mushima (New port)","NEP",7.52002357421322,10
"721",2018-10-17,"Mushima (Old port)","NEP",10.3054894672754,10
"722",2018-10-17,"Mushima (New port)","NEP",8.39704404699226,10
"723",2018-10-18,"Mushima (Old port)","NEP",9.94553338107984,10
"724",2018-10-18,"Mushima (New port)","NEP",6.82048888222209,10
"725",2018-10-19,"Mushima (Old port)","NEP",8.5672567362689,10
"726",2018-10-19,"Mushima (New port)","NEP",7.899548076991,10
"727",2018-10-20,"Mushima (Old port)","NEP",8.0804399371841,10
"728",2018-10-20,"Mushima (New port)","NEP",8.04980374606767,10
"729",2018-10-21,"Mushima (Old port)","NEP",9.60574045109475,10
"730",2018-10-21,"Mushima (New port)","NEP",9.55527967020142,10
"731",2018-10-22,"Mushima (Old port)","NEP",4.78698550604051,10
"732",2018-10-22,"Mushima (New port)","NEP",4.6819064416681,10
"733",2018-10-23,"Mushima (Old port)","NEP",11.7671057852045,10
"734",2018-10-23,"Mushima (New port)","NEP",8.79726389886759,10
"735",2018-10-24,"Mushima (Old port)","NEP",4.53972037205475,10
"736",2018-10-24,"Mushima (New port)","NEP",16.9178919913113,10
"737",2018-10-25,"Mushima (Old port)","NEP",8.93786978243583,10
"738",2018-10-25,"Mushima (New port)","NEP",14.9952558688993,10
"739",2018-10-26,"Mushima (Old port)","NEP",24.1253417363541,10
"740",2018-10-26,"Mushima (New port)","NEP",10.3666636118227,10
"741",2018-10-27,"Mushima (Old port)","NEP",12.9864670392745,10
"742",2018-10-27,"Mushima (New port)","NEP",9.22771086540397,10
"743",2018-10-28,"Mushima (Old port)","NEP",8.48426670570923,10
"744",2018-10-28,"Mushima (New port)","NEP",11.2575226785729,10
"745",2018-10-29,"Mushima (Old port)","NEP",3.04817551002667,10
"746",2018-10-29,"Mushima (New port)","NEP",6.95930461852168,10
"747",2018-10-30,"Mushima (Old port)","NEP",3.04812084615946,10
"748",2018-10-30,"Mushima (New port)","NEP",4.99723217654768,10
"749",2018-10-31,"Mushima (Old port)","NEP",3.82835183324204,10
"750",2018-10-31,"Mushima (New port)","NEP",5.99517402367411,10
"751",2018-11-01,"Mushima (Old port)","NEP",6.2255450884372,11
"752",2018-11-01,"Mushima (New port)","NEP",7.52202811652847,11
"753",2018-11-02,"Mushima (Old port)","NEP",7.92483269758204,11
"754",2018-11-02,"Mushima (New port)","NEP",7.67754125567777,11
"755",2018-11-03,"Mushima (Old port)","NEP",7.57084072364744,11
"756",2018-11-03,"Mushima (New port)","NEP",4.84347025375431,11
"757",2018-11-04,"Mushima (Old port)","NEP",9.31232240492719,11
"758",2018-11-04,"Mushima (New port)","NEP",9.59956541963614,11
"759",2018-11-05,"Mushima (Old port)","NEP",7.47446231399262,11
"760",2018-11-05,"Mushima (New port)","NEP",6.34145083658755,11
"761",2018-11-06,"Mushima (Old port)","NEP",4.46312583926733,11
"762",2018-11-06,"Mushima (New port)","NEP",7.39087743550204,11
"763",2018-11-07,"Mushima (Old port)","NEP",3.89529432802149,11
"764",2018-11-07,"Mushima (New port)","NEP",5.53514468653837,11
"765",2018-11-08,"Mushima (Old port)","NEP",7.14695368840079,11
"766",2018-11-08,"Mushima (New port)","NEP",3.0368774542282,11
"767",2018-11-09,"Mushima (Old port)","NEP",-0.261488529895715,11
"768",2018-11-09,"Mushima (New port)","NEP",4.36258999918415,11
"769",2018-11-10,"Mushima (Old port)","NEP",4.0480758051098,11
"770",2018-11-10,"Mushima (New port)","NEP",7.50016724112701,11
"771",2018-11-11,"Mushima (Old port)","NEP",2.75690795981909,11
"772",2018-11-11,"Mushima (New port)","NEP",6.90055599506234,11
"773",2018-11-12,"Mushima (Old port)","NEP",4.11436287150568,11
"774",2018-11-12,"Mushima (New port)","NEP",9.01777349313271,11
"775",2018-11-13,"Mushima (Old port)","NEP",3.27139827824308,11
"776",2018-11-13,"Mushima (New port)","NEP",7.35029742187621,11
"777",2018-11-14,"Mushima (Old port)","NEP",4.08313201732113,11
"778",2018-11-14,"Mushima (New port)","NEP",7.69398362540574,11
"779",2018-11-15,"Mushima (Old port)","NEP",5.56014306917874,11
"780",2018-11-15,"Mushima (New port)","NEP",7.80376787650638,11
"781",2018-11-16,"Mushima (Old port)","NEP",0.292735271357536,11
"782",2018-11-16,"Mushima (New port)","NEP",3.95313366271655,11
"783",2018-11-17,"Mushima (Old port)","NEP",9.36267022412718,11
"784",2018-11-17,"Mushima (New port)","NEP",7.82746901253706,11
"785",2018-11-18,"Mushima (Old port)","NEP",6.81052926061998,11
"786",2018-11-18,"Mushima (New port)","NEP",5.31810354001028,11
"787",2018-11-19,"Mushima (Old port)","NEP",6.90828382919051,11
"788",2018-11-19,"Mushima (New port)","NEP",5.62975759221107,11
"789",2018-11-22,"Mushima (Old port)","NEP",5.79503316347996,11
"790",2018-11-22,"Mushima (New port)","NEP",7.40091188256553,11
"791",2018-11-23,"Mushima (Old port)","NEP",3.64418060450156,11
"792",2018-11-23,"Mushima (New port)","NEP",6.73286259961614,11
"793",2018-11-24,"Mushima (Old port)","NEP",1.38332457500212,11
"794",2018-11-24,"Mushima (New port)","NEP",6.7872285814472,11
"795",2018-11-25,"Mushima (New port)","NEP",6.09473295559049,11
"796",2018-11-26,"Mushima (Old port)","NEP",2.42080561188907,11
"797",2018-11-26,"Mushima (New port)","NEP",5.7365858197107,11
"798",2018-11-27,"Mushima (Old port)","NEP",1.56748065152534,11
"799",2018-11-27,"Mushima (New port)","NEP",5.76508642073836,11
"800",2018-11-28,"Mushima (Old port)","NEP",5.51141276922262,11
"801",2018-11-28,"Mushima (New port)","NEP",5.44005278207305,11
"802",2018-11-29,"Mushima (Old port)","NEP",4.59797724316502,11
"803",2018-11-29,"Mushima (New port)","NEP",7.15710632309374,11
"804",2018-11-30,"Mushima (New port)","NEP",7.59913879201868,11
"805",2018-12-01,"Mushima (Old port)","NEP",5.92638380400157,12
"806",2018-12-01,"Mushima (New port)","NEP",5.74019578909191,12
"807",2018-12-02,"Mushima (New port)","NEP",4.75350612860925,12
"808",2018-12-03,"Mushima (Old port)","NEP",14.2287299484467,12
"809",2018-12-03,"Mushima (New port)","NEP",6.23753765735291,12
"810",2018-12-04,"Mushima (Old port)","NEP",6.94252808484652,12
"811",2018-12-04,"Mushima (New port)","NEP",5.32688321138508,12
"812",2018-12-05,"Mushima (Old port)","NEP",4.44109692143435,12
"813",2018-12-05,"Mushima (New port)","NEP",7.60866978737695,12
"814",2018-12-06,"Mushima (Old port)","NEP",0.935384494794356,12
"815",2018-12-06,"Mushima (New port)","NEP",5.6868274613473,12
"816",2018-12-07,"Mushima (Old port)","NEP",2.98301250709798,12
"817",2018-12-07,"Mushima (New port)","NEP",3.71543986473633,12
"818",2018-12-08,"Mushima (New port)","NEP",2.68085611015678,12
"819",2018-12-09,"Mushima (Old port)","NEP",1.9785028971917,12
"820",2018-12-09,"Mushima (New port)","NEP",3.66997189975926,12
"821",2018-12-10,"Mushima (Old port)","NEP",2.70089941853513,12
