Date,location,key,month,value,ppfd,temperature,log_ppfd,idx
2017-05-17,Tainoura (Isoyake),NEP,5,12.23669084927792,3.27937370134211,18.320694444444445,1.1876524594510183,1
2017-05-17,Arikawa (Sargassum),NEP,5,27.677183696035,17.36912530898476,18.834444444444443,2.8546942225650955,2
2017-05-18,Tainoura (Isoyake),NEP,5,22.364376303338318,4.293280496262173,18.484305555555554,1.457051125161136,1
2017-05-18,Arikawa (Sargassum),NEP,5,30.31292361139215,18.036874405642234,18.844722222222224,2.892418240512643,2
2017-05-19,Tainoura (Isoyake),NEP,5,15.76711204413428,4.6457022808878525,18.764583333333334,1.5359425515562275,1
2017-05-19,Arikawa (Sargassum),NEP,5,31.049025605062397,17.749261249325926,18.725416666666668,2.876343895299013,2
2017-05-20,Tainoura (Isoyake),NEP,5,17.521668198892115,4.754419061720865,18.895972222222223,1.5590745143422837,1
2017-05-20,Arikawa (Sargassum),NEP,5,22.502556101223092,14.523957546053106,18.743333333333332,2.6757995305275135,2
2017-05-26,Tainoura (Isoyake),NEP,5,9.41910352141484,14.59303853998808,19.022083333333335,2.680544602673561,1
2017-05-27,Tainoura (Isoyake),NEP,5,16.44610699869098,15.562234045868765,19.03263888888889,2.744847084656813,1
2017-05-27,Arikawa (Sargassum),NEP,5,15.376396361418188,27.49115474297087,19.79486111111111,3.3138643072232994,2
2017-05-28,Tainoura (Isoyake),NEP,5,17.756273662264732,13.373374379902723,19.13875,2.5932657437057647,1
2017-05-28,Arikawa (Sargassum),NEP,5,22.089193831606124,24.23147753527448,20.046944444444446,3.1876525125513635,2
2017-05-29,Tainoura (Isoyake),NEP,5,20.057276680182312,13.586322573400784,19.267777777777777,2.609063593561058,1
2017-05-29,Arikawa (Sargassum),NEP,5,39.956986198924405,24.799607977020724,20.11277777777778,3.210827845667802,2
2017-05-30,Tainoura (Isoyake),NEP,5,17.896843312998456,11.085338240000606,19.342777777777776,2.4056233559090776,1
2017-05-30,Arikawa (Sargassum),NEP,5,36.621284864588155,21.142561999687697,19.965555555555557,3.051288165137137,2
2017-05-31,Tainoura (Isoyake),NEP,5,15.297068773870492,7.053419434922447,19.473194444444445,1.95351252546711,1
2017-05-31,Arikawa (Sargassum),NEP,5,22.485663998443428,15.99160481535574,19.979444444444443,2.772063885496803,2
2017-06-01,Tainoura (Isoyake),NEP,6,10.107646004307469,5.844078741255417,19.50583333333333,1.7654289676606891,1
2017-06-01,Arikawa (Sargassum),NEP,6,22.096399727933758,12.88941907966978,19.99791666666667,2.556406748415725,2
2017-06-02,Tainoura (Isoyake),NEP,6,14.518505223412248,12.517452219343141,19.535,2.527123848106081,1
2017-06-03,Tainoura (Isoyake),NEP,6,13.472294820676467,11.31067459320066,19.60638888888889,2.4257469340787945,1
2017-06-03,Arikawa (Sargassum),NEP,6,17.254116629331406,20.203971805172607,20.70486111111111,3.0058792090976363,2
2017-06-04,Tainoura (Isoyake),NEP,6,14.984286583802131,13.3468893488157,19.874166666666667,2.5912833501164267,1
2017-06-04,Arikawa (Sargassum),NEP,6,10.416937039291696,21.514219756632162,21.338055555555556,3.068714100544991,2
2017-06-05,Tainoura (Isoyake),NEP,6,13.863385691738728,11.509597111633823,19.886944444444445,2.4431812187878696,1
2017-06-05,Arikawa (Sargassum),NEP,6,15.392284299533543,21.00184258613595,21.623194444444444,3.0446101760712514,2
2017-06-06,Tainoura (Isoyake),NEP,6,17.776130590994477,3.541304963087136,19.961388888888887,1.26449529285743,1
2017-06-07,Tainoura (Isoyake),NEP,6,0.9055387486220923,3.27937370134211,19.934305555555557,1.1876524594510183,1
2017-06-07,Arikawa (Sargassum),NEP,6,14.358835484303611,13.707287314949253,20.395416666666666,2.6179276122135735,2
2017-06-08,Tainoura (Isoyake),NEP,6,8.504906637392118,8.268669423159968,19.93986111111111,2.1124736040910896,1
2017-06-08,Arikawa (Sargassum),NEP,6,16.082678011796858,18.51119190502065,20.60902777777778,2.91837551700396,2
2017-06-09,Tainoura (Isoyake),NEP,6,19.66841732039004,9.61328312506716,20.007083333333334,2.263145800961126,1
2017-06-09,Arikawa (Sargassum),NEP,6,14.643632839683285,26.616150923931034,20.636805555555554,3.281518209121313,2
2017-06-10,Tainoura (Isoyake),NEP,6,17.26026405800063,4.776774706240555,20.219166666666666,1.563765571110298,1
2017-06-10,Arikawa (Sargassum),NEP,6,19.88478583187714,14.327853477920742,20.794305555555557,2.6622054384303504,2
2017-06-11,Arikawa (Sargassum),NEP,6,22.817211624118094,20.760122205162652,20.801111111111112,3.0330339448488908,2
2017-09-03,Tainoura (Isoyake),NEP,9,1.3377611639207032,3.044212255964611,25.65736111111111,1.1132421668603876,1
2017-09-03,Arikawa (Sargassum),NEP,9,11.008047868886095,15.792736122202713,26.327083333333334,2.759550095219405,2
2017-09-04,Tainoura (Isoyake),NEP,9,11.46127310064049,0.9769559047744607,25.39527777777778,-0.023313761249129712,1
2017-09-04,Arikawa (Sargassum),NEP,9,4.24074372535177,5.784056314063787,25.74888888888889,1.755105220988837,2
2017-09-05,Tainoura (Isoyake),NEP,9,6.71480183704265,4.1468296657621675,24.87125,1.4223441063339115,1
2017-09-05,Arikawa (Sargassum),NEP,9,16.75041169089031,15.92460873568834,24.82361111111111,2.767865631968854,2
